#Saved Data from the class wainteach_gui on 29.10.2025 at 11h12m09s.
#
#Parameters:
#===========
#
#laser setpoint (mW): 2.6600000000000001e+01
#MW limits (Hz): [2790000000.0, 2960000000.0]
#Acquisition (sample): 1000
#Average (acquisition): 3
#MW power (dBm): 1.5000000000000000e+01
#Field enabling: True
#coils currents [x, y, z] (A): [1.062699, 0.527983, 1.34]
#coils fields [bx, by, bz] (T): [0.001, 0.0005, 0.00201]
#coils fields [norm, theta, phi] (T, °, °): [0.0023, 29.1, 26.6]
#
#Data:
#=====
#frequency	voltage	
2.851602e+09	3.295260e+00
2.851772e+09	3.295377e+00
2.851942e+09	3.296140e+00
2.852112e+09	3.295632e+00
2.852282e+09	3.295961e+00
2.852452e+09	3.295499e+00
2.852623e+09	3.296605e+00
2.852793e+09	3.295925e+00
2.852963e+09	3.296440e+00
2.853133e+09	3.296604e+00
2.853303e+09	3.295737e+00
2.853473e+09	3.295961e+00
2.853644e+09	3.295783e+00
2.853814e+09	3.295194e+00
2.853984e+09	3.294389e+00
2.854154e+09	3.294660e+00
2.854324e+09	3.294439e+00
2.854494e+09	3.294795e+00
2.854665e+09	3.292204e+00
2.854835e+09	3.292058e+00
2.855005e+09	3.292512e+00
2.855175e+09	3.292359e+00
2.855345e+09	3.292541e+00
2.855516e+09	3.292380e+00
2.855686e+09	3.292256e+00
2.855856e+09	3.292005e+00
2.856026e+09	3.291753e+00
2.856196e+09	3.290922e+00
2.856366e+09	3.290329e+00
2.856537e+09	3.290129e+00
2.856707e+09	3.289277e+00
2.856877e+09	3.287737e+00
2.857047e+09	3.287407e+00
2.857217e+09	3.286064e+00
2.857387e+09	3.285226e+00
2.857558e+09	3.283902e+00
2.857728e+09	3.282099e+00
2.857898e+09	3.280758e+00
2.858068e+09	3.279966e+00
2.858238e+09	3.277951e+00
2.858408e+09	3.276791e+00
2.858579e+09	3.274011e+00
2.858749e+09	3.273887e+00
2.858919e+09	3.271731e+00
2.859089e+09	3.270170e+00
2.859259e+09	3.268209e+00
2.859429e+09	3.266505e+00
2.859600e+09	3.264681e+00
2.859770e+09	3.263750e+00
2.859940e+09	3.262248e+00
2.860110e+09	3.261013e+00
2.860280e+09	3.262078e+00
2.860450e+09	3.261457e+00
2.860621e+09	3.262075e+00
2.860791e+09	3.260429e+00
2.860961e+09	3.260070e+00
2.861131e+09	3.260116e+00
2.861301e+09	3.259954e+00
2.861471e+09	3.258612e+00
2.861642e+09	3.257993e+00
2.861812e+09	3.258834e+00
2.861982e+09	3.258274e+00
2.862152e+09	3.259643e+00
2.862322e+09	3.259529e+00
2.862492e+09	3.260681e+00
2.862663e+09	3.261977e+00
2.862833e+09	3.262313e+00
2.863003e+09	3.262516e+00
2.863173e+09	3.262741e+00
2.863343e+09	3.263434e+00
2.863514e+09	3.263809e+00
2.863684e+09	3.264372e+00
2.863854e+09	3.264939e+00
2.864024e+09	3.265376e+00
2.864194e+09	3.265770e+00
2.864364e+09	3.267888e+00
2.864535e+09	3.269308e+00
2.864705e+09	3.271380e+00
2.864875e+09	3.274106e+00
2.865045e+09	3.276342e+00
2.865215e+09	3.278412e+00
2.865385e+09	3.280502e+00
2.865556e+09	3.282978e+00
2.865726e+09	3.283906e+00
2.865896e+09	3.285555e+00
2.866066e+09	3.286437e+00
2.866236e+09	3.287433e+00
2.866406e+09	3.287992e+00
2.866577e+09	3.288126e+00
2.866747e+09	3.287800e+00
2.866917e+09	3.289358e+00
2.867087e+09	3.292232e+00
2.867257e+09	3.292836e+00
2.867427e+09	3.294594e+00
2.867598e+09	3.295200e+00
2.867768e+09	3.296739e+00
2.867938e+09	3.296878e+00
2.868108e+09	3.298494e+00
2.868278e+09	3.297785e+00
2.868448e+09	3.298717e+00
2.868619e+09	3.299230e+00
2.868789e+09	3.299504e+00
2.868959e+09	3.299518e+00
2.869129e+09	3.299980e+00
2.869299e+09	3.300857e+00
2.869469e+09	3.300610e+00
2.869640e+09	3.300912e+00
2.869810e+09	3.300014e+00
2.869980e+09	3.301795e+00
2.870150e+09	3.301825e+00
2.870320e+09	3.302882e+00
2.870490e+09	3.302428e+00
2.870661e+09	3.302916e+00
2.870831e+09	3.302411e+00
2.871001e+09	3.303325e+00
2.871171e+09	3.303632e+00
2.871341e+09	3.303079e+00
2.871512e+09	3.304033e+00
2.871682e+09	3.304438e+00
2.871852e+09	3.304141e+00
2.872022e+09	3.304426e+00
2.872192e+09	3.304167e+00
2.872362e+09	3.304764e+00
2.872533e+09	3.304939e+00
2.872703e+09	3.304413e+00
2.872873e+09	3.304365e+00
2.873043e+09	3.304014e+00
2.873213e+09	3.304604e+00
2.873383e+09	3.304582e+00
2.873554e+09	3.303748e+00
2.873724e+09	3.303640e+00
2.873894e+09	3.303876e+00
2.874064e+09	3.303812e+00
2.874234e+09	3.303210e+00
2.874404e+09	3.302550e+00
2.874575e+09	3.302755e+00
2.874745e+09	3.302892e+00
2.874915e+09	3.303300e+00
2.875085e+09	3.301996e+00
2.875255e+09	3.300543e+00
2.875425e+09	3.300216e+00
2.875596e+09	3.298808e+00
2.875766e+09	3.298938e+00
2.875936e+09	3.299321e+00
2.876106e+09	3.299552e+00
2.876276e+09	3.299670e+00
2.876446e+09	3.299159e+00
2.876617e+09	3.298197e+00
2.876787e+09	3.298422e+00
2.876957e+09	3.299385e+00
2.877127e+09	3.298363e+00
2.877297e+09	3.297644e+00
2.877467e+09	3.296968e+00
2.877638e+09	3.295731e+00
2.877808e+09	3.294321e+00
2.877978e+09	3.294277e+00
2.878148e+09	3.292225e+00
2.878318e+09	3.292256e+00
2.878488e+09	3.291274e+00
2.878659e+09	3.289900e+00
2.878829e+09	3.287944e+00
2.878999e+09	3.286323e+00
2.879169e+09	3.284968e+00
2.879339e+09	3.283341e+00
2.879510e+09	3.281517e+00
2.879680e+09	3.278587e+00
2.879850e+09	3.277325e+00
2.880020e+09	3.275310e+00
2.880190e+09	3.273548e+00
2.880360e+09	3.271199e+00
2.880531e+09	3.269744e+00
2.880701e+09	3.269289e+00
2.880871e+09	3.268036e+00
2.881041e+09	3.268257e+00
2.881211e+09	3.267480e+00
2.881381e+09	3.268360e+00
2.881552e+09	3.268035e+00
2.881722e+09	3.267461e+00
2.881892e+09	3.265807e+00
2.882062e+09	3.264748e+00
2.882232e+09	3.263704e+00
2.882402e+09	3.263017e+00
2.882573e+09	3.262686e+00
2.882743e+09	3.262597e+00
2.882913e+09	3.263068e+00
2.883083e+09	3.264163e+00
2.883253e+09	3.265023e+00
2.883423e+09	3.264554e+00
2.883594e+09	3.265679e+00
2.883764e+09	3.266920e+00
2.883934e+09	3.267344e+00
2.884104e+09	3.266151e+00
2.884274e+09	3.265519e+00
2.884444e+09	3.265626e+00
2.884615e+09	3.265808e+00
2.884785e+09	3.266355e+00
2.884955e+09	3.266206e+00
2.885125e+09	3.268501e+00
2.885295e+09	3.270310e+00
2.885465e+09	3.272816e+00
2.885636e+09	3.274842e+00
2.885806e+09	3.276920e+00
2.885976e+09	3.279282e+00
2.886146e+09	3.281354e+00
2.886316e+09	3.283913e+00
2.886486e+09	3.284618e+00
2.886657e+09	3.286152e+00
2.886827e+09	3.287075e+00
2.886997e+09	3.288178e+00
2.887167e+09	3.287000e+00
2.887337e+09	3.287128e+00
2.887508e+09	3.288581e+00
2.887678e+09	3.289773e+00
2.887848e+09	3.291498e+00
2.888018e+09	3.291542e+00
2.888188e+09	3.294357e+00
2.888358e+09	3.294844e+00
2.888529e+09	3.296249e+00
2.888699e+09	3.295594e+00
2.888869e+09	3.295256e+00
2.889039e+09	3.295913e+00
2.889209e+09	3.296628e+00
2.889379e+09	3.296252e+00
2.889550e+09	3.296969e+00
2.889720e+09	3.297781e+00
2.889890e+09	3.297566e+00
2.890060e+09	3.298327e+00
2.890230e+09	3.297205e+00
2.890400e+09	3.298190e+00
2.890571e+09	3.298492e+00
2.890741e+09	3.298392e+00
2.890911e+09	3.297645e+00
2.891081e+09	3.297886e+00
2.891251e+09	3.298100e+00
2.891421e+09	3.297835e+00
2.891592e+09	3.297534e+00
2.891762e+09	3.297192e+00
2.891932e+09	3.297304e+00
2.892102e+09	3.297016e+00
2.892272e+09	3.296541e+00
2.892442e+09	3.295950e+00
2.892613e+09	3.295319e+00
2.892783e+09	3.296534e+00
2.892953e+09	3.296881e+00
2.893123e+09	3.296763e+00
2.893293e+09	3.297696e+00
2.893463e+09	3.296918e+00
2.893634e+09	3.296400e+00
2.893804e+09	3.297165e+00
2.893974e+09	3.295541e+00
2.894144e+09	3.295645e+00
2.894314e+09	3.294431e+00
2.894484e+09	3.293676e+00
2.894655e+09	3.293473e+00
2.894825e+09	3.292611e+00
2.894995e+09	3.292083e+00
2.895165e+09	3.291733e+00
2.895335e+09	3.290781e+00
2.895506e+09	3.289398e+00
2.895676e+09	3.287826e+00
2.895846e+09	3.286645e+00
2.896016e+09	3.284884e+00
2.896186e+09	3.282639e+00
2.896356e+09	3.280829e+00
2.896527e+09	3.279266e+00
2.896697e+09	3.277394e+00
2.896867e+09	3.274966e+00
2.897037e+09	3.272586e+00
2.897207e+09	3.271854e+00
2.897377e+09	3.270731e+00
2.897548e+09	3.270411e+00
2.897718e+09	3.269878e+00
